OrderID,Product,Platform,City,Quantity,TotalAmount,OrderDate
ORD105512,HP Pavilion Laptop,Jumia,Casablanca,4,41979.36,2024-02-17
ORD105513,iPhone 13,Souq,Riyadh,4,17211.08,2024-03-26
ORD105514,Xiaomi Redmi Note 12,Jumia,Dubai,2,19895.4,2024-04-29
ORD105515,Samsung Galaxy A14,Jumia,Giza,3,58366.41,2024-07-04
ORD105516,HP Pavilion Laptop,Jumia,Casablanca,2,23794.82,2024-05-19
ORD105517,Xiaomi Redmi Note 12,Jumia,Cairo,5,51375.15,2024-05-29
ORD105518,Xiaomi Redmi Note 12,Amazon,Alexandria,4,11418.04,2024-04-07
ORD105519,Adidas Running Shoes,Jumia,Cairo,4,52766.6,2024-04-05
ORD105520,Nike Air Max,Souq,Casablanca,4,57905.48,2024-03-30
ORD105521,HP Pavilion Laptop,Souq,Riyadh,2,21693.46,2024-11-03
ORD105522,Bluetooth Headset,Jumia,Alexandria,2,13952.82,2024-10-11
ORD105523,iPhone 13,Jumia,Riyadh,2,27519.3,2024-02-22
ORD105524,Xiaomi Redmi Note 12,Jumia,Alexandria,2,36349.36,2024-07-01
ORD105525,Adidas Running Shoes,Souq,Cairo,5,83163.1,2024-08-21
ORD105526,Nike Air Max,Amazon,Dubai,1,4423.37,2024-03-23
ORD105527,Bluetooth Headset,Amazon,Giza,1,15647.41,2024-09-26
ORD105528,Xiaomi Redmi Note 12,Amazon,Casablanca,2,9541.1,2024-07-14
ORD105529,Xiaomi Redmi Note 12,Jumia,Cairo,3,32355.45,2024-09-09
ORD105530,Dell Inspiron 3501,Souq,Giza,2,8462.04,2024-04-22
ORD105531,Smartwatch FitPro,Jumia,Riyadh,2,21686.84,2024-09-07
ORD105532,HP Pavilion Laptop,Jumia,Casablanca,3,18716.1,2024-02-04
ORD105533,Dell Inspiron 3501,Souq,Cairo,1,6656.88,2024-03-22
ORD105534,Samsung Galaxy A14,Souq,Riyadh,3,46964.88,2024-03-04
ORD105535,Nike Air Max,Souq,Alexandria,1,16355.59,2024-04-15
ORD105536,Dell Inspiron 3501,Amazon,Giza,4,39433.44,2024-11-13
ORD105537,Adidas Running Shoes,Jumia,Alexandria,5,50224.35,2024-09-16
ORD105538,Adidas Running Shoes,Souq,Dubai,4,50836.0,2024-08-27
ORD105539,Smartwatch FitPro,Amazon,Cairo,1,1162.13,2024-11-14
ORD105540,HP Pavilion Laptop,Souq,Riyadh,1,16657.41,2024-03-12
ORD105541,T-shirt Cotton,Jumia,Cairo,2,30692.72,2024-03-08
ORD105542,Dell Inspiron 3501,Jumia,Giza,1,1029.19,2024-03-29
ORD105543,T-shirt Cotton,Jumia,Riyadh,5,18236.2,2024-09-13
ORD105544,T-shirt Cotton,Amazon,Riyadh,1,1282.93,2024-02-28
ORD105545,T-shirt Cotton,Jumia,Riyadh,5,76354.1,2024-07-02
ORD105546,Bluetooth Headset,Amazon,Riyadh,5,9428.3,2024-07-17
ORD105547,iPhone 13,Amazon,Riyadh,1,2700.56,2024-06-25
ORD105548,Samsung Galaxy A14,Amazon,Dubai,4,53500.16,2024-10-17
ORD105549,Bluetooth Headset,Souq,Cairo,3,50917.86,2024-09-18
ORD105550,Bluetooth Headset,Jumia,Casablanca,4,72600.28,2024-07-09
ORD105551,Adidas Running Shoes,Amazon,Giza,2,26127.96,2024-01-19
ORD105552,Adidas Running Shoes,Souq,Giza,5,62924.4,2024-09-14
ORD105553,Nike Air Max,Jumia,Riyadh,2,39599.58,2024-03-28
ORD105554,T-shirt Cotton,Jumia,Giza,5,90464.3,2024-08-10
ORD105555,Samsung Galaxy A14,Jumia,Dubai,5,47581.35,2024-06-04
ORD105556,Xiaomi Redmi Note 12,Amazon,Alexandria,4,25970.6,2024-09-18
ORD105557,Samsung Galaxy A14,Amazon,Giza,3,16840.2,2024-11-07
ORD105558,T-shirt Cotton,Jumia,Giza,2,36658.02,2024-12-15
ORD105559,Bluetooth Headset,Souq,Dubai,3,55092.15,2024-03-10
ORD105560,Nike Air Max,Amazon,Casablanca,3,40399.14,2024-10-10
ORD105561,Dell Inspiron 3501,Jumia,Casablanca,4,15235.48,2024-09-15
ORD105562,Nike Air Max,Jumia,Riyadh,4,69320.04,2024-08-03
ORD105563,Samsung Galaxy A14,Amazon,Casablanca,1,10304.59,2024-01-26
ORD105564,Smartwatch FitPro,Amazon,Casablanca,3,34690.29,2024-07-18
ORD105565,Dell Inspiron 3501,Amazon,Cairo,2,10588.26,2024-01-09
ORD105566,Smartwatch FitPro,Jumia,Riyadh,1,19088.48,2024-11-16
ORD105567,iPhone 13,Souq,Cairo,2,31626.16,2024-07-09
ORD105568,Dell Inspiron 3501,Jumia,Cairo,1,3113.47,2024-06-04
ORD105569,Dell Inspiron 3501,Amazon,Giza,5,61228.25,2024-04-24
ORD105570,Bluetooth Headset,Souq,Riyadh,2,35238.96,2024-07-04
ORD105571,Nike Air Max,Jumia,Casablanca,3,10417.08,2024-03-01
ORD105572,Adidas Running Shoes,Souq,Casablanca,2,32761.2,2024-03-26
ORD105573,Dell Inspiron 3501,Jumia,Dubai,1,5276.87,2024-10-23
ORD105574,HP Pavilion Laptop,Souq,Cairo,3,51453.39,2024-03-18
ORD105575,Smartwatch FitPro,Amazon,Giza,3,24687.09,2024-11-29
ORD105576,Nike Air Max,Souq,Alexandria,2,5603.74,2024-04-20
ORD105577,Adidas Running Shoes,Amazon,Riyadh,5,90790.5,2024-08-02
ORD105578,iPhone 13,Jumia,Giza,3,20650.56,2024-10-18
ORD105579,Adidas Running Shoes,Amazon,Casablanca,1,8758.04,2024-02-02
ORD105580,Smartwatch FitPro,Souq,Riyadh,4,6980.92,2024-02-15
ORD105581,Smartwatch FitPro,Amazon,Casablanca,1,7251.85,2024-09-06
ORD105582,Adidas Running Shoes,Amazon,Alexandria,3,41602.71,2024-06-28
ORD105583,Adidas Running Shoes,Jumia,Riyadh,3,21705.15,2024-07-24
ORD105584,Bluetooth Headset,Souq,Alexandria,5,84003.9,2024-12-18
ORD105585,HP Pavilion Laptop,Jumia,Dubai,2,35093.66,2024-10-08
ORD105586,Dell Inspiron 3501,Jumia,Casablanca,2,37941.58,2024-10-05
ORD105587,Nike Air Max,Amazon,Dubai,1,6641.82,2024-03-25
ORD105588,Samsung Galaxy A14,Jumia,Alexandria,1,3438.8,2024-08-28
ORD105589,iPhone 13,Jumia,Riyadh,4,55775.56,2024-01-11
ORD105590,Adidas Running Shoes,Souq,Casablanca,4,10476.12,2024-04-05
ORD105591,Xiaomi Redmi Note 12,Jumia,Alexandria,4,54147.16,2024-02-12
ORD105592,Dell Inspiron 3501,Amazon,Giza,1,9793.73,2024-04-21
ORD105593,T-shirt Cotton,Amazon,Alexandria,4,43600.16,2024-01-19
ORD105594,Adidas Running Shoes,Amazon,Casablanca,5,20844.1,2024-06-29
ORD105595,T-shirt Cotton,Souq,Cairo,5,69566.4,2024-02-28
ORD105596,Smartwatch FitPro,Souq,Cairo,5,47415.2,2024-01-05
ORD105597,iPhone 13,Amazon,Dubai,4,76027.32,2024-06-18
ORD105598,T-shirt Cotton,Jumia,Riyadh,1,13607.7,2024-06-15
ORD105599,Samsung Galaxy A14,Souq,Cairo,5,62037.4,2024-07-07
ORD105600,Xiaomi Redmi Note 12,Jumia,Riyadh,5,85255.5,2024-12-05
ORD105601,HP Pavilion Laptop,Souq,Cairo,5,74305.65,2024-08-14
ORD105602,HP Pavilion Laptop,Amazon,Casablanca,4,30285.24,2024-06-25
ORD105603,iPhone 13,Jumia,Dubai,2,17028.24,2024-11-14
ORD105604,Xiaomi Redmi Note 12,Souq,Cairo,3,17129.82,2024-08-21
ORD105605,Samsung Galaxy A14,Jumia,Casablanca,3,30869.79,2024-05-12
ORD105606,Bluetooth Headset,Souq,Cairo,4,52844.32,2024-04-02
ORD105607,Bluetooth Headset,Amazon,Alexandria,2,33936.92,2024-04-27
ORD105608,Bluetooth Headset,Souq,Alexandria,3,55492.38,2024-08-14
ORD105609,HP Pavilion Laptop,Souq,Cairo,5,65031.65,2024-09-15
ORD105610,Xiaomi Redmi Note 12,Amazon,Giza,3,33017.79,2024-11-03
ORD105611,Nike Air Max,Souq,Alexandria,4,63670.76,2024-08-08
ORD105612,Smartwatch FitPro,Jumia,Giza,5,39798.75,2024-10-06
ORD105613,Xiaomi Redmi Note 12,Amazon,Casablanca,2,8005.56,2024-11-03
ORD105614,Adidas Running Shoes,Amazon,Riyadh,5,94811.95,2024-11-09
ORD105615,T-shirt Cotton,Amazon,Dubai,2,38546.46,2024-07-10
ORD105616,Dell Inspiron 3501,Jumia,Alexandria,2,27756.94,2024-02-02
ORD105617,Xiaomi Redmi Note 12,Souq,Alexandria,3,46182.36,2024-09-04
ORD105618,Dell Inspiron 3501,Souq,Casablanca,2,20551.26,2024-01-21
ORD105619,iPhone 13,Souq,Giza,1,5271.36,2024-11-01
ORD105620,Smartwatch FitPro,Amazon,Cairo,2,18727.88,2024-10-13
ORD105621,Samsung Galaxy A14,Amazon,Dubai,5,19906.05,2024-02-22
ORD105622,Dell Inspiron 3501,Jumia,Dubai,2,28646.84,2024-10-02
ORD105623,Samsung Galaxy A14,Amazon,Casablanca,3,21740.7,2024-02-18
ORD105624,iPhone 13,Souq,Casablanca,4,62075.56,2024-04-27
ORD105625,Dell Inspiron 3501,Jumia,Casablanca,2,30183.62,2024-01-04
ORD105626,Smartwatch FitPro,Amazon,Alexandria,5,36161.7,2024-07-08
ORD105627,Samsung Galaxy A14,Amazon,Casablanca,3,51918.09,2024-09-23
ORD105628,Adidas Running Shoes,Jumia,Giza,1,4754.65,2024-10-08
ORD105629,Xiaomi Redmi Note 12,Souq,Casablanca,2,24953.06,2024-10-20
ORD105630,Adidas Running Shoes,Jumia,Riyadh,2,1675.0,2024-10-01
ORD105631,Xiaomi Redmi Note 12,Souq,Riyadh,4,49002.56,2024-06-13
ORD105632,T-shirt Cotton,Souq,Alexandria,3,7060.53,2024-06-29
ORD105633,Adidas Running Shoes,Souq,Alexandria,3,20216.31,2024-06-14
ORD105634,Adidas Running Shoes,Souq,Dubai,4,14756.76,2024-04-14
ORD105635,Smartwatch FitPro,Jumia,Alexandria,3,2183.37,2024-09-16
ORD105636,Xiaomi Redmi Note 12,Jumia,Casablanca,4,50839.24,2024-11-30
ORD105637,Smartwatch FitPro,Jumia,Giza,1,18994.4,2024-06-19
ORD105638,HP Pavilion Laptop,Souq,Dubai,1,3988.78,2024-12-24
ORD105639,Dell Inspiron 3501,Jumia,Casablanca,2,13438.06,2024-03-20
ORD105640,Bluetooth Headset,Jumia,Giza,4,42462.56,2024-09-05
ORD105641,HP Pavilion Laptop,Souq,Casablanca,3,42363.72,2024-09-02
ORD105642,iPhone 13,Jumia,Alexandria,3,48528.06,2024-01-28
ORD105643,Samsung Galaxy A14,Amazon,Cairo,2,4290.56,2024-02-03
ORD105644,Adidas Running Shoes,Amazon,Giza,5,63819.1,2024-07-28
ORD105645,Samsung Galaxy A14,Souq,Riyadh,1,15069.34,2024-09-27
ORD105646,Smartwatch FitPro,Souq,Riyadh,1,11317.22,2024-11-28
ORD105647,Xiaomi Redmi Note 12,Jumia,Alexandria,3,52613.73,2024-03-07
ORD105648,Bluetooth Headset,Amazon,Giza,2,9526.74,2024-12-08
ORD105649,Dell Inspiron 3501,Amazon,Giza,3,8285.4,2024-01-26
ORD105650,Bluetooth Headset,Jumia,Dubai,4,20867.36,2024-11-25
ORD105651,Adidas Running Shoes,Jumia,Cairo,4,71109.48,2024-03-02
ORD105652,Dell Inspiron 3501,Jumia,Riyadh,2,4614.24,2024-01-10
ORD105653,Adidas Running Shoes,Souq,Cairo,2,4738.08,2024-04-19
ORD105654,Xiaomi Redmi Note 12,Jumia,Casablanca,3,41879.85,2024-09-02
ORD105655,HP Pavilion Laptop,Jumia,Giza,4,79004.64,2024-10-14
ORD105656,Smartwatch FitPro,Amazon,Cairo,1,10849.4,2024-02-29
ORD105657,Smartwatch FitPro,Souq,Casablanca,1,981.85,2024-05-25
ORD105658,Adidas Running Shoes,Amazon,Casablanca,5,91323.1,2024-07-08
ORD105659,T-shirt Cotton,Jumia,Cairo,3,4541.61,2024-08-09
ORD105660,Bluetooth Headset,Souq,Cairo,5,8621.75,2024-09-01
ORD105661,Bluetooth Headset,Amazon,Alexandria,3,52397.52,2024-03-16
ORD105662,iPhone 13,Amazon,Casablanca,1,12367.76,2024-03-30
ORD105663,Nike Air Max,Jumia,Casablanca,1,17878.97,2024-09-02
ORD105664,Bluetooth Headset,Jumia,Alexandria,4,7726.2,2024-08-08
ORD105665,T-shirt Cotton,Souq,Casablanca,3,28327.98,2024-04-27
ORD105666,Dell Inspiron 3501,Souq,Dubai,3,19144.71,2024-07-20
ORD105667,T-shirt Cotton,Souq,Dubai,3,37582.47,2024-07-10
ORD105668,Xiaomi Redmi Note 12,Jumia,Riyadh,2,1890.36,2024-06-23
ORD105669,Adidas Running Shoes,Jumia,Riyadh,2,27034.42,2024-11-01
ORD105670,Bluetooth Headset,Souq,Riyadh,4,12210.28,2024-11-19
ORD105671,Bluetooth Headset,Amazon,Cairo,5,30311.9,2024-10-17
ORD105672,Samsung Galaxy A14,Jumia,Giza,3,13206.51,2024-07-07
ORD105673,Smartwatch FitPro,Souq,Riyadh,1,2270.25,2024-02-14
ORD105674,Samsung Galaxy A14,Souq,Giza,5,72652.15,2024-11-30
ORD105675,HP Pavilion Laptop,Jumia,Cairo,5,13492.5,2024-07-23
ORD105676,iPhone 13,Souq,Cairo,4,10263.92,2024-10-24
ORD105677,Samsung Galaxy A14,Amazon,Riyadh,5,12288.6,2024-11-02
ORD105678,T-shirt Cotton,Jumia,Riyadh,2,22728.16,2024-02-07
ORD105679,Dell Inspiron 3501,Jumia,Dubai,4,2998.28,2024-05-31
ORD105680,iPhone 13,Amazon,Dubai,1,779.96,2024-12-02
ORD105681,iPhone 13,Jumia,Riyadh,4,22899.8,2024-01-22
ORD105682,Adidas Running Shoes,Jumia,Cairo,5,44312.9,2024-04-12
ORD105683,Bluetooth Headset,Amazon,Cairo,4,13483.12,2024-06-06
ORD105684,iPhone 13,Amazon,Riyadh,1,11553.7,2024-11-23
ORD105685,iPhone 13,Jumia,Cairo,1,8581.57,2024-01-17
ORD105686,T-shirt Cotton,Amazon,Giza,1,6008.0,2024-08-04
ORD105687,Dell Inspiron 3501,Souq,Riyadh,5,89780.05,2024-09-18
ORD105688,Nike Air Max,Souq,Riyadh,4,43483.28,2024-12-19
ORD105689,Nike Air Max,Amazon,Riyadh,1,8685.29,2024-04-19
ORD105690,Bluetooth Headset,Amazon,Alexandria,4,25803.32,2024-06-08
ORD105691,Bluetooth Headset,Jumia,Riyadh,4,44493.56,2024-12-22
ORD105692,Dell Inspiron 3501,Jumia,Cairo,1,19036.87,2024-05-03
ORD105693,Adidas Running Shoes,Souq,Alexandria,3,43900.05,2024-07-10
ORD105694,Xiaomi Redmi Note 12,Jumia,Giza,4,63151.8,2024-07-18
ORD105695,Nike Air Max,Amazon,Giza,1,18378.39,2024-05-09
ORD105696,HP Pavilion Laptop,Jumia,Giza,1,9982.22,2024-04-15
ORD105697,T-shirt Cotton,Amazon,Giza,2,33809.46,2024-06-22
ORD105698,Bluetooth Headset,Jumia,Riyadh,3,36163.92,2024-01-10
ORD105699,Dell Inspiron 3501,Amazon,Riyadh,5,73647.2,2024-02-27
ORD105700,Nike Air Max,Amazon,Giza,1,14487.9,2024-06-01
ORD105701,Nike Air Max,Souq,Cairo,5,21269.55,2024-06-25
ORD105702,Nike Air Max,Jumia,Riyadh,3,29227.95,2024-03-28
ORD105703,Nike Air Max,Amazon,Alexandria,1,16821.33,2024-11-08
ORD105704,Dell Inspiron 3501,Amazon,Giza,4,14378.24,2024-04-30
ORD105705,Xiaomi Redmi Note 12,Souq,Riyadh,3,54734.1,2024-03-04
ORD105706,Adidas Running Shoes,Jumia,Alexandria,3,36873.66,2024-12-02
ORD105707,T-shirt Cotton,Amazon,Alexandria,2,29076.5,2024-09-29
ORD105708,Nike Air Max,Souq,Cairo,3,22050.6,2024-06-28
ORD105709,Adidas Running Shoes,Souq,Alexandria,4,70852.24,2024-11-24
ORD105710,Adidas Running Shoes,Amazon,Giza,2,38492.86,2024-11-05
ORD105711,iPhone 13,Souq,Cairo,4,44955.48,2024-04-21
ORD105712,Adidas Running Shoes,Amazon,Casablanca,1,6848.65,2024-09-17
ORD105713,Adidas Running Shoes,Souq,Riyadh,4,36487.48,2024-02-28
ORD105714,Smartwatch FitPro,Jumia,Dubai,5,10761.15,2024-07-29
ORD105715,HP Pavilion Laptop,Amazon,Casablanca,4,20017.84,2024-05-20
ORD105716,Adidas Running Shoes,Jumia,Cairo,4,48607.76,2024-11-21
ORD105717,Smartwatch FitPro,Amazon,Riyadh,4,59528.92,2024-07-10
ORD105718,HP Pavilion Laptop,Jumia,Alexandria,5,60164.4,2024-04-10
ORD105719,Dell Inspiron 3501,Amazon,Cairo,2,1833.22,2024-02-26
ORD105720,Samsung Galaxy A14,Souq,Dubai,5,38318.75,2024-04-08
ORD105721,iPhone 13,Souq,Riyadh,4,12521.04,2024-09-22
ORD105722,Smartwatch FitPro,Jumia,Casablanca,5,69139.0,2024-02-26
ORD105723,iPhone 13,Jumia,Casablanca,2,25986.9,2024-08-06
ORD105724,T-shirt Cotton,Souq,Riyadh,4,64386.04,2024-08-14
ORD105725,Xiaomi Redmi Note 12,Souq,Alexandria,2,24322.76,2024-02-12
ORD105726,Samsung Galaxy A14,Jumia,Cairo,1,14819.45,2024-10-13
ORD105727,HP Pavilion Laptop,Amazon,Alexandria,2,35329.54,2024-07-14
ORD105728,Dell Inspiron 3501,Jumia,Dubai,3,29088.84,2024-01-20
ORD105729,HP Pavilion Laptop,Souq,Cairo,5,71512.8,2024-10-17
ORD105730,Bluetooth Headset,Souq,Cairo,1,16063.25,2024-10-31
ORD105731,T-shirt Cotton,Jumia,Cairo,3,35275.08,2024-08-20
ORD105732,Xiaomi Redmi Note 12,Amazon,Dubai,3,523.53,2024-01-12
ORD105733,T-shirt Cotton,Amazon,Riyadh,1,15881.56,2024-03-13
ORD105734,Nike Air Max,Jumia,Cairo,5,92335.7,2024-07-10
ORD105735,Xiaomi Redmi Note 12,Jumia,Giza,2,4736.38,2024-04-30
ORD105736,Smartwatch FitPro,Amazon,Dubai,3,24499.68,2024-09-07
ORD105737,T-shirt Cotton,Jumia,Casablanca,4,5111.44,2024-02-14
ORD105738,Nike Air Max,Souq,Giza,5,55803.5,2024-01-23
ORD105739,iPhone 13,Amazon,Alexandria,4,38617.28,2024-01-16
ORD105740,Nike Air Max,Souq,Casablanca,5,36405.4,2024-09-28
ORD105741,T-shirt Cotton,Amazon,Riyadh,1,12469.29,2024-05-26
ORD105742,Samsung Galaxy A14,Souq,Riyadh,4,73096.4,2024-03-26
ORD105743,Nike Air Max,Amazon,Casablanca,5,85844.25,2024-01-23
ORD105744,Samsung Galaxy A14,Jumia,Alexandria,4,15572.04,2024-05-06
ORD105745,Adidas Running Shoes,Amazon,Alexandria,1,13861.23,2024-12-10
ORD105746,iPhone 13,Jumia,Cairo,4,65458.0,2024-07-23
ORD105747,Smartwatch FitPro,Jumia,Giza,2,37661.04,2024-02-22
ORD105748,HP Pavilion Laptop,Amazon,Casablanca,3,40125.15,2024-05-23
ORD105749,Dell Inspiron 3501,Amazon,Alexandria,1,15238.96,2024-08-10
ORD105750,Adidas Running Shoes,Amazon,Casablanca,5,80041.75,2024-07-11
ORD105751,Adidas Running Shoes,Jumia,Dubai,3,5321.4,2024-03-23
ORD105752,Dell Inspiron 3501,Souq,Riyadh,2,36155.24,2024-05-18
ORD105753,Smartwatch FitPro,Jumia,Cairo,4,17803.92,2024-01-13
ORD105754,Xiaomi Redmi Note 12,Amazon,Cairo,5,47307.65,2024-11-06
ORD105755,Bluetooth Headset,Jumia,Giza,3,32517.15,2024-03-17
ORD105756,Smartwatch FitPro,Souq,Giza,2,14020.58,2024-08-03
ORD105757,iPhone 13,Souq,Casablanca,3,11721.24,2024-05-12
ORD105758,Xiaomi Redmi Note 12,Jumia,Cairo,4,64323.8,2024-04-10
ORD105759,iPhone 13,Jumia,Cairo,2,25029.3,2024-03-24
ORD105760,Smartwatch FitPro,Jumia,Giza,4,19081.92,2024-10-28
ORD105761,iPhone 13,Amazon,Cairo,3,25009.08,2024-06-28
ORD105762,Nike Air Max,Amazon,Dubai,5,2374.75,2024-07-02
ORD105763,iPhone 13,Amazon,Giza,2,18607.88,2024-07-22
ORD105764,iPhone 13,Amazon,Casablanca,3,47040.84,2024-11-21
ORD105765,Xiaomi Redmi Note 12,Jumia,Riyadh,5,9021.3,2024-09-28
ORD105766,T-shirt Cotton,Amazon,Casablanca,4,47894.88,2024-02-07
ORD105767,T-shirt Cotton,Souq,Giza,3,49704.3,2024-10-30
ORD105768,T-shirt Cotton,Jumia,Dubai,4,40430.72,2024-04-18
ORD105769,iPhone 13,Amazon,Riyadh,2,3501.78,2024-06-16
ORD105770,Smartwatch FitPro,Amazon,Riyadh,4,19639.8,2024-03-24
ORD105771,Dell Inspiron 3501,Amazon,Riyadh,1,2538.75,2024-11-22
ORD105772,Xiaomi Redmi Note 12,Souq,Cairo,3,12410.82,2024-05-06
ORD105773,Nike Air Max,Amazon,Dubai,5,29133.65,2024-01-21
ORD105774,HP Pavilion Laptop,Jumia,Cairo,4,37752.8,2024-09-15
ORD105775,Adidas Running Shoes,Souq,Alexandria,4,71569.32,2024-06-14
ORD105776,Xiaomi Redmi Note 12,Souq,Alexandria,2,28117.26,2024-06-14
ORD105777,Dell Inspiron 3501,Jumia,Casablanca,5,29933.25,2024-05-21
ORD105778,Smartwatch FitPro,Jumia,Casablanca,3,13283.25,2024-11-12
ORD105779,Nike Air Max,Jumia,Casablanca,2,852.48,2024-06-16
ORD105780,Nike Air Max,Jumia,Cairo,4,9868.8,2024-06-30
ORD105781,Nike Air Max,Amazon,Giza,2,13342.8,2024-03-24
ORD105782,Nike Air Max,Souq,Dubai,3,23366.82,2024-08-14
ORD105783,Dell Inspiron 3501,Souq,Cairo,4,64413.4,2024-11-14
ORD105784,Nike Air Max,Souq,Giza,2,20511.92,2024-11-26
ORD105785,Xiaomi Redmi Note 12,Souq,Casablanca,2,5621.32,2024-08-22
ORD105786,Bluetooth Headset,Souq,Giza,2,2292.98,2024-03-14
ORD105787,HP Pavilion Laptop,Jumia,Dubai,1,2113.2,2024-10-26
ORD105788,Samsung Galaxy A14,Souq,Riyadh,4,61012.76,2024-06-11
ORD105789,Nike Air Max,Amazon,Alexandria,3,57914.01,2024-10-25
ORD105790,Smartwatch FitPro,Amazon,Alexandria,5,33502.8,2024-02-21
ORD105791,HP Pavilion Laptop,Souq,Giza,4,18786.12,2024-06-02
ORD105792,T-shirt Cotton,Souq,Dubai,4,53958.04,2024-01-02
ORD105793,Xiaomi Redmi Note 12,Jumia,Cairo,2,15821.18,2024-11-30
ORD105794,Dell Inspiron 3501,Jumia,Dubai,2,1759.84,2024-01-12
ORD105795,Nike Air Max,Jumia,Dubai,1,19633.05,2024-05-03
ORD105796,Dell Inspiron 3501,Souq,Giza,5,4148.05,2024-08-15
ORD105797,Xiaomi Redmi Note 12,Souq,Riyadh,5,61892.6,2024-10-01
ORD105798,Smartwatch FitPro,Souq,Riyadh,3,46323.33,2024-04-23
ORD105799,Adidas Running Shoes,Jumia,Cairo,4,16891.24,2024-11-18
ORD105800,T-shirt Cotton,Amazon,Casablanca,2,1137.32,2024-05-08
ORD105801,HP Pavilion Laptop,Amazon,Casablanca,5,68390.7,2024-10-23
ORD105802,Samsung Galaxy A14,Souq,Cairo,4,18582.92,2024-04-12
ORD105803,HP Pavilion Laptop,Jumia,Cairo,3,8501.67,2024-06-05
ORD105804,Xiaomi Redmi Note 12,Amazon,Giza,5,31987.2,2024-04-18
ORD105805,Bluetooth Headset,Jumia,Dubai,3,42292.38,2024-02-21
ORD105806,iPhone 13,Souq,Casablanca,1,3706.87,2024-01-30
ORD105807,Dell Inspiron 3501,Jumia,Cairo,4,22557.0,2024-11-03
ORD105808,Smartwatch FitPro,Souq,Cairo,3,33848.7,2024-01-02
ORD105809,T-shirt Cotton,Amazon,Casablanca,5,99023.2,2024-06-27
ORD105810,T-shirt Cotton,Souq,Giza,4,57986.6,2024-10-23
ORD105811,Samsung Galaxy A14,Amazon,Riyadh,2,16522.16,2024-10-29
ORD105812,Smartwatch FitPro,Amazon,Riyadh,1,12887.57,2024-09-01
ORD105813,T-shirt Cotton,Souq,Cairo,2,4953.04,2024-05-01
ORD105814,Nike Air Max,Souq,Casablanca,1,7773.58,2024-02-26
ORD105815,HP Pavilion Laptop,Jumia,Alexandria,2,23996.84,2024-07-05
ORD105816,Xiaomi Redmi Note 12,Amazon,Cairo,5,24815.9,2024-04-19
ORD105817,Smartwatch FitPro,Amazon,Riyadh,5,6927.8,2024-03-06
ORD105818,HP Pavilion Laptop,Souq,Dubai,2,24006.82,2024-06-23
ORD105819,Samsung Galaxy A14,Souq,Giza,5,2780.15,2024-07-07
ORD105820,Smartwatch FitPro,Souq,Casablanca,3,3720.66,2024-10-15
ORD105821,iPhone 13,Amazon,Casablanca,3,4216.62,2024-01-23
ORD105822,Dell Inspiron 3501,Jumia,Alexandria,2,2943.4,2024-04-25
ORD105823,T-shirt Cotton,Jumia,Cairo,5,50982.55,2024-05-09
ORD105824,Smartwatch FitPro,Amazon,Cairo,3,35039.25,2024-03-24
ORD105825,iPhone 13,Souq,Casablanca,4,78083.6,2024-08-16
ORD105826,Adidas Running Shoes,Souq,Riyadh,4,35973.24,2024-02-02
ORD105827,Xiaomi Redmi Note 12,Souq,Giza,3,53185.2,2024-07-25
ORD105828,Nike Air Max,Jumia,Casablanca,1,9155.41,2024-07-12
ORD105829,Bluetooth Headset,Amazon,Alexandria,1,15540.09,2024-08-02
ORD105830,iPhone 13,Souq,Dubai,2,14891.96,2024-04-09
ORD105831,Dell Inspiron 3501,Jumia,Casablanca,4,77161.76,2024-01-31
ORD105832,iPhone 13,Jumia,Riyadh,1,18550.73,2024-03-24
ORD105833,Nike Air Max,Jumia,Dubai,1,13564.23,2024-03-01
ORD105834,HP Pavilion Laptop,Jumia,Giza,5,61582.65,2024-08-09
ORD105835,Dell Inspiron 3501,Amazon,Casablanca,5,34661.05,2024-04-29
ORD105836,Dell Inspiron 3501,Amazon,Riyadh,3,18009.51,2024-10-04
ORD105837,iPhone 13,Amazon,Alexandria,1,9266.05,2024-08-08
ORD105838,HP Pavilion Laptop,Souq,Dubai,4,32963.64,2024-06-12
ORD105839,Xiaomi Redmi Note 12,Amazon,Alexandria,2,13062.1,2024-10-18
ORD105840,Smartwatch FitPro,Amazon,Alexandria,4,51994.08,2024-07-11
ORD105841,Samsung Galaxy A14,Jumia,Casablanca,5,49190.5,2024-06-28
ORD105842,Smartwatch FitPro,Jumia,Giza,2,19092.66,2024-07-27
ORD105843,T-shirt Cotton,Amazon,Giza,2,18036.94,2024-08-28
ORD105844,Samsung Galaxy A14,Souq,Alexandria,1,12261.99,2024-12-26
ORD105845,iPhone 13,Jumia,Casablanca,2,9574.16,2024-06-07
ORD105846,Adidas Running Shoes,Jumia,Cairo,1,9772.4,2024-12-23
ORD105847,iPhone 13,Jumia,Riyadh,4,55078.52,2024-06-29
ORD105848,Nike Air Max,Souq,Dubai,1,7240.55,2024-01-25
ORD105849,Dell Inspiron 3501,Jumia,Giza,3,24510.42,2024-04-09
ORD105850,Bluetooth Headset,Amazon,Dubai,4,69448.88,2024-10-17
ORD105851,Adidas Running Shoes,Amazon,Riyadh,4,48406.16,2024-07-10
ORD105852,Xiaomi Redmi Note 12,Souq,Cairo,4,62774.64,2024-07-23
ORD105853,Dell Inspiron 3501,Amazon,Casablanca,2,27826.04,2024-10-03
